old_ministry,new_ministry,reason,news_item_id,title,old_path,new_path
지원,방송통신위원회,inferred,156725709,세상을 바꾸는 '위치기반서비스' 모집,data/2025/2025-07/2025-07-04/015_지원_세상을_바꾸는_위치기반서비스_모집.md,data/2025/2025-07/2025-07-04/015_방송통신위원회_세상을_바꾸는_위치기반서비스_모집.md
일부,환경부,inferred,156725976,데이터로 지키는 물환경… 환경 살리는 수질측정자료 모범사례 찾는다,data/2025/2025-07/2025-07-06/009_일부_데이터로_지키는_물환경_환경_살리는_수질측정자료_모범사례_찾는다.md,data/2025/2025-07/2025-07-06/009_환경부_데이터로_지키는_물환경_환경_살리는_수질측정자료_모범사례_찾는다.md
시청,방송통신위원회,inferred,156725711,시청자가 직접 만든 드라마·다큐 공모,data/2025/2025-07/2025-07-07/013_시청_시청자가_직접_만든_드라마_다큐_공모.md,data/2025/2025-07/2025-07-07/013_방송통신위원회_시청자가_직접_만든_드라마_다큐_공모.md
관계부,경찰청,inferred,156725713,[관계부처 합동] 소비쿠폰 안내 문자에 URL 링크는 100% 사기입니다,data/2025/2025-07/2025-07-10/033_관계부_관계부처_합동_소비쿠폰_안내_문자에_URL_링크는_100_사기입니다.md,data/2025/2025-07/2025-07-10/033_경찰청_관계부처_합동_소비쿠폰_안내_문자에_URL_링크는_100_사기입니다.md
정부,농림축산식품부,inferred,156725985,국정 최우선과제는 민생과 안전,data/2025/2025-07/2025-07-10/046_정부_국정_최우선과제는_민생과_안전.md,data/2025/2025-07/2025-07-10/046_농림축산식품부_국정_최우선과제는_민생과_안전.md
관계부,과학기술정보통신부,inferred,156725715,[관계부처 합동] 불법스팸 대응 민관 협의체 제3차 전체회의,data/2025/2025-07/2025-07-10/067_관계부_관계부처_합동_불법스팸_대응_민관_협의체_제3차_전체회의.md,data/2025/2025-07/2025-07-10/067_과학기술정보통신부_관계부처_합동_불법스팸_대응_민관_협의체_제3차_전체회의.md
지원,방송통신위원회,inferred,156725717,"신규 단말기 지원금 정보, 꼼꼼히 확인 하세요!",data/2025/2025-07/2025-07-11/053_지원_신규_단말기_지원금_정보_꼼꼼히_확인_하세요.md,data/2025/2025-07/2025-07-11/053_방송통신위원회_신규_단말기_지원금_정보_꼼꼼히_확인_하세요.md
일부,환경부,inferred,156725993,여름방학 맞이 '생생 여름학교' 선보여,data/2025/2025-07/2025-07-16/037_일부_여름방학_맞이_생생_여름학교_선보여.md,data/2025/2025-07/2025-07-16/037_환경부_여름방학_맞이_생생_여름학교_선보여.md
사실,방송통신위원회,inferred,156725719,'케이티(KT) 허위·기만광고' 사실조사 착수,data/2025/2025-07/2025-07-16/044_사실_케이티_KT_허위_기만광고_사실조사_착수.md,data/2025/2025-07/2025-07-16/044_방송통신위원회_케이티_KT_허위_기만광고_사실조사_착수.md
정부,국무조정실,inferred,156716846,"'아이들을 지키지 못한 책임... 정부, 범정부 종합대책 마련 총력'",data/2025/2025-07/2025-07-16/076_정부_아이들을_지키지_못한_책임_정부_범정부_종합대책_마련_총력.md,data/2025/2025-07/2025-07-16/076_국무조정실_아이들을_지키지_못한_책임_정부_범정부_종합대책_마련_총력.md
국립공원,환경부,inferred,156725995,국립공원 여름철 불법·무질서 행위 집중단속,data/2025/2025-07/2025-07-17/043_국립공원_국립공원_여름철_불법_무질서_행위_집중단속.md,data/2025/2025-07/2025-07-17/043_환경부_국립공원_여름철_불법_무질서_행위_집중단속.md
관계부,방송통신위원회,inferred,156725721,"[관계부처 합동] 이동통신시장, 경쟁은 확대하고 이용자 혜택은 증진",data/2025/2025-07/2025-07-17/082_관계부_관계부처_합동_이동통신시장_경쟁은_확대하고_이용자_혜택은_증진.md,data/2025/2025-07/2025-07-17/082_방송통신위원회_관계부처_합동_이동통신시장_경쟁은_확대하고_이용자_혜택은_증진.md
정부,원자력안전위원회,inferred,156725999,"(참고) 북한 평산 우라늄공장 폐수 우려 관련, 방사능·중금속 분석 결과 '이상 없음' 확인",data/2025/2025-07/2025-07-18/014_정부_참고_북한_평산_우라늄공장_폐수_우려_관련_방사능_중금속_분석_결과_이상_없음_확인.md,data/2025/2025-07/2025-07-18/014_원자력안전위원회_참고_북한_평산_우라늄공장_폐수_우려_관련_방사능_중금속_분석_결과_이상_없음_확인.md
시청,방송통신위원회,inferred,156725723,해수욕장에서 즐기는 '디지털윤리',data/2025/2025-07/2025-07-21/022_시청_해수욕장에서_즐기는_디지털윤리.md,data/2025/2025-07/2025-07-21/022_방송통신위원회_해수욕장에서_즐기는_디지털윤리.md
당부,방송통신위원회,inferred,156725725,[보도설명자료] 방통위는 단통법 폐지 관련 시장혼란 방지를 위해 선제적으로 대응해 왔습니다. 앞으로도 필요시 신속 대응할 것입니다.,data/2025/2025-07/2025-07-21/047_당부_보도설명자료_방통위는_단통법_폐지_관련_시장혼란_방지를_위해_선제적으로_대응해_왔습니다_앞으로도_필요시_신속_대응할_것입니다.md,data/2025/2025-07/2025-07-21/047_방송통신위원회_보도설명자료_방통위는_단통법_폐지_관련_시장혼란_방지를_위해_선제적으로_대응해_왔습니다_앞으로도_필요시_신속_대응할_것입니다.md
국립공원,환경부,inferred,156726009,"국립공원공단, 무더위 쉼터 176곳 운영… 폭염 속 온열질환 예방 총력 대응",data/2025/2025-07/2025-07-21/057_국립공원_국립공원공단_무더위_쉼터_176곳_운영_폭염_속_온열질환_예방_총력_대응.md,data/2025/2025-07/2025-07-21/057_환경부_국립공원공단_무더위_쉼터_176곳_운영_폭염_속_온열질환_예방_총력_대응.md
일부,환경부,inferred,156726015,제15차 람사르협약 당사국총회 개막,data/2025/2025-07/2025-07-23/053_일부_제15차_람사르협약_당사국총회_개막.md,data/2025/2025-07/2025-07-23/053_환경부_제15차_람사르협약_당사국총회_개막.md
여부,방송통신위원회,inferred,156725727,'단통법 폐지' 휴대폰 집단상가 찾아 변경제도 이행 점검,data/2025/2025-07/2025-07-23/078_여부_단통법_폐지_휴대폰_집단상가_찾아_변경제도_이행_점검.md,data/2025/2025-07/2025-07-23/078_방송통신위원회_단통법_폐지_휴대폰_집단상가_찾아_변경제도_이행_점검.md
국립생물자원,환경부,inferred,156726019,여름 철새 두견이 아프리카까지 날아간다… 이동 경로 세계 최초 확인,data/2025/2025-07/2025-07-24/058_국립생물자원_여름_철새_두견이_아프리카까지_날아간다_이동_경로_세계_최초_확인.md,data/2025/2025-07/2025-07-24/058_환경부_여름_철새_두견이_아프리카까지_날아간다_이동_경로_세계_최초_확인.md
국립공원,환경부,inferred,156726025,"전국 국립공원 250곳, 여름 휴가철 물놀이 안전 집중관리",data/2025/2025-07/2025-07-28/039_국립공원_전국_국립공원_250곳_여름_휴가철_물놀이_안전_집중관리.md,data/2025/2025-07/2025-07-28/039_환경부_전국_국립공원_250곳_여름_휴가철_물놀이_안전_집중관리.md
복원,환경부,inferred,156726033,국내 최초로 멸종위기 산양에서 줄기세포 유도 성공,data/2025/2025-07/2025-07-30/012_복원_국내_최초로_멸종위기_산양에서_줄기세포_유도_성공.md,data/2025/2025-07/2025-07-30/012_환경부_국내_최초로_멸종위기_산양에서_줄기세포_유도_성공.md
자원,환경부,inferred,156726035,재활용 촉진 및 현장 불편 해소를 위한 자원순환 분야 규제 개선,data/2025/2025-07/2025-07-30/056_자원_재활용_촉진_및_현장_불편_해소를_위한_자원순환_분야_규제_개선.md,data/2025/2025-07/2025-07-30/056_환경부_재활용_촉진_및_현장_불편_해소를_위한_자원순환_분야_규제_개선.md
온실,환경부,inferred,156726041,제16차 국제 온실가스 학술회의 개최,data/2025/2025-07/2025-07-31/050_온실_제16차_국제_온실가스_학술회의_개최.md,data/2025/2025-07/2025-07-31/050_환경부_제16차_국제_온실가스_학술회의_개최.md
국립공원,환경부,inferred,156726044,여름철 가족과 함께 걷기 좋은…국립공원길 7선,data/2025/2025-08/2025-08-03/012_국립공원_여름철_가족과_함께_걷기_좋은_국립공원길_7선.md,data/2025/2025-08/2025-08-03/012_환경부_여름철_가족과_함께_걷기_좋은_국립공원길_7선.md
국립공원,환경부,inferred,156726052,"여우 증식기술 확보로 새끼 출산 이어져, 올해도 30마리 방사",data/2025/2025-08/2025-08-06/003_국립공원_여우_증식기술_확보로_새끼_출산_이어져_올해도_30마리_방사.md,data/2025/2025-08/2025-08-06/003_환경부_여우_증식기술_확보로_새끼_출산_이어져_올해도_30마리_방사.md
정부,환경부,inferred,156726053,정부가 먼저 제안하는 '기획형 규제샌드박스' 본격 추진,data/2025/2025-08/2025-08-06/035_정부_정부가_먼저_제안하는_기획형_규제샌드박스_본격_추진.md,data/2025/2025-08/2025-08-06/035_환경부_정부가_먼저_제안하는_기획형_규제샌드박스_본격_추진.md
일부,여성가족부,inferred,156716866,청소년상담복지센터 우수 상담사례·체험수기 공모전 개최,data/2025/2025-08/2025-08-06/083_일부_청소년상담복지센터_우수_상담사례_체험수기_공모전_개최.md,data/2025/2025-08/2025-08-06/083_여성가족부_청소년상담복지센터_우수_상담사례_체험수기_공모전_개최.md
일부,환경부,inferred,156726058,환경분야 공간정보 활용 촉진을 위한 '2025년 공간환경계획 우수사례 공모전' 개최,data/2025/2025-08/2025-08-07/038_일부_환경분야_공간정보_활용_촉진을_위한_2025년_공간환경계획_우수사례_공모전_개최.md,data/2025/2025-08/2025-08-07/038_환경부_환경분야_공간정보_활용_촉진을_위한_2025년_공간환경계획_우수사례_공모전_개최.md
회원,여성가족부,inferred,156716870,"에이펙(APEC) 여성경제회의, '지속가능한 성장을 위한 여성의 경제 참여 확대' 공동성명 채택",data/2025/2025-08/2025-08-11/079_회원_에이펙_APEC_여성경제회의_지속가능한_성장을_위한_여성의_경제_참여_확대_공동성명_채택.md,data/2025/2025-08/2025-08-11/079_여성가족부_에이펙_APEC_여성경제회의_지속가능한_성장을_위한_여성의_경제_참여_확대_공동성명_채택.md
일부,방송통신위원회,inferred,156725731,"불법스팸 발송자, '번호 갈아타기' 그만!",data/2025/2025-08/2025-08-13/022_일부_불법스팸_발송자_번호_갈아타기_그만.md,data/2025/2025-08/2025-08-13/022_방송통신위원회_불법스팸_발송자_번호_갈아타기_그만.md
관계부,국무조정실,inferred,156725733,[관계부처 합동] 마약없는 일상을 위해 범정부 대응 총력,data/2025/2025-08/2025-08-13/053_관계부_관계부처_합동_마약없는_일상을_위해_범정부_대응_총력.md,data/2025/2025-08/2025-08-13/053_국무조정실_관계부처_합동_마약없는_일상을_위해_범정부_대응_총력.md
정부,외교부,inferred,156726068,유엔 플라스틱오염 국제협약 제5차 정부간협상위원회 추가협상회의(INC-5.2) 결렬,data/2025/2025-08/2025-08-15/006_정부_유엔_플라스틱오염_국제협약_제5차_정부간협상위원회_추가협상회의_INC_5_2_결렬.md,data/2025/2025-08/2025-08-15/006_외교부_유엔_플라스틱오염_국제협약_제5차_정부간협상위원회_추가협상회의_INC_5_2_결렬.md
일부,방송통신위원회,inferred,156725735,방송대상에 국민 평가 반영…심사단 모집,data/2025/2025-08/2025-08-18/006_일부_방송대상에_국민_평가_반영_심사단_모집.md,data/2025/2025-08/2025-08-18/006_방송통신위원회_방송대상에_국민_평가_반영_심사단_모집.md
억원,환경부,inferred,156726069,미인증 자동차 배출가스저감장치 대량으로 불법 유통한 업체 적발,data/2025/2025-08/2025-08-19/006_억원_미인증_자동차_배출가스저감장치_대량으로_불법_유통한_업체_적발.md,data/2025/2025-08/2025-08-19/006_환경부_미인증_자동차_배출가스저감장치_대량으로_불법_유통한_업체_적발.md
정부,환경부,inferred,156726070,녹조 수질검사·정보공개 전면 개편… 녹조 문제 근본적 해결 위한 첫걸음,data/2025/2025-08/2025-08-19/026_정부_녹조_수질검사_정보공개_전면_개편_녹조_문제_근본적_해결_위한_첫걸음.md,data/2025/2025-08/2025-08-19/026_환경부_녹조_수질검사_정보공개_전면_개편_녹조_문제_근본적_해결_위한_첫걸음.md
사실,방송통신위원회,inferred,156725737,"방통위, 스마트 학습지 '눈덩이 위약금' 조사",data/2025/2025-08/2025-08-19/033_사실_방통위_스마트_학습지_눈덩이_위약금_조사.md,data/2025/2025-08/2025-08-19/033_방송통신위원회_방통위_스마트_학습지_눈덩이_위약금_조사.md
정부,미분류,fallback-unclassified,156726071,"북한 평산 우라늄공장 폐수 우려 관련, 8월 정기모니터링 결과 '이상 없음' 확인",data/2025/2025-08/2025-08-19/035_정부_북한_평산_우라늄공장_폐수_우려_관련_8월_정기모니터링_결과_이상_없음_확인.md,data/2025/2025-08/2025-08-19/035_미분류_북한_평산_우라늄공장_폐수_우려_관련_8월_정기모니터링_결과_이상_없음_확인.md
피부,환경부,inferred,156726075,"별꽃 추출물에서 피부개선 효과 확인, 기술이전으로 상용화 추진",data/2025/2025-08/2025-08-20/034_피부_별꽃_추출물에서_피부개선_효과_확인_기술이전으로_상용화_추진.md,data/2025/2025-08/2025-08-20/034_환경부_별꽃_추출물에서_피부개선_효과_확인_기술이전으로_상용화_추진.md
온실,환경부,inferred,156726074,"2024년도 국가 온실가스 잠정배출량 6억 9,158만톤",data/2025/2025-08/2025-08-20/035_온실_2024년도_국가_온실가스_잠정배출량_6억_9_158만톤.md,data/2025/2025-08/2025-08-20/035_환경부_2024년도_국가_온실가스_잠정배출량_6억_9_158만톤.md
